nom_dep,ville,population,has_hospital,is_desert,nb_beds,latitude,longitude
Bouches-du-Rhône,Saint-Cannat,5653,0,0,0,43.613998,5.307000
Bouches-du-Rhône,Saint-Chamas,8643,0,0,0,43.543999,5.073000
Bouches-du-Rhône,Saint-Estève-Janson,372,0,0,0,43.692001,5.390000
Bouches-du-Rhône,Saint-Étienne-du-Grès,2486,0,0,0,43.785000,4.736000
Bouches-du-Rhône,Saint-Marc-Jaumegarde,1247,0,0,0,43.556000,5.522000
Bouches-du-Rhône,Saintes-Maries-de-la-Mer,2120,0,1,0,43.504002,4.464000
Bouches-du-Rhône,Saint-Martin-de-Crau,13729,1,0,74,43.612000,4.857000
Bouches-du-Rhône,Saint-Mitre-les-Remparts,5816,1,0,464,43.455002,5.015000
Bouches-du-Rhône,Saint-Paul-lès-Durance,887,1,0,76,43.686001,5.754000
Bouches-du-Rhône,Saint-Rémy-de-Provence,9619,0,0,0,43.783001,4.854000
Bouches-du-Rhône,Saint-Savournin,3501,0,0,0,43.405998,5.531000
Bouches-du-Rhône,Saint-Victoret,6648,0,0,0,43.414001,5.254000
Bouches-du-Rhône,Salon-de-Provence,44731,0,0,0,43.646000,5.068000
Bouches-du-Rhône,Sausset-les-Pins,7563,0,1,0,43.346001,5.118000
Bouches-du-Rhône,Sénas,6838,0,0,0,43.744999,5.087000
Bouches-du-Rhône,Septèmes-les-Vallons,11734,0,0,0,43.394001,5.381000
Bouches-du-Rhône,Simiane-Collongue,5849,0,0,0,43.411999,5.438000
Bouches-du-Rhône,Tarascon,15423,0,0,0,43.793999,4.686000
Bouches-du-Rhône,Le Tholonet,2355,0,0,0,43.520000,5.508000
Bouches-du-Rhône,Trets,10678,0,0,0,43.438000,5.700000
Bouches-du-Rhône,Vauvenargues,1041,0,0,0,43.558998,5.613000
Bouches-du-Rhône,Velaux,8713,0,0,0,43.523998,5.250000
Bouches-du-Rhône,Venelles,8426,0,0,0,43.592999,5.491000
Bouches-du-Rhône,Ventabren,5484,1,0,74,43.542000,5.306000
Bouches-du-Rhône,Vernègues,2123,0,0,0,43.683998,5.188000
Bouches-du-Rhône,Verquières,790,0,0,0,43.839001,4.919000
Bouches-du-Rhône,Vitrolles,35532,0,0,0,43.450001,5.264000
Bouches-du-Rhône,Coudoux,3726,0,0,0,43.560001,5.254000
Bouches-du-Rhône,Carnoux-en-Provence,6747,1,0,621,43.257999,5.566000
Calvados,Ablon,1187,0,0,0,49.394001,0.287000
Calvados,Agy,313,0,0,0,49.237999,-0.779000
Calvados,Valambray,1682,0,0,0,49.095001,-0.145000
Calvados,Amayé-sur-Orne,1061,0,0,0,49.091000,-0.434000
Calvados,Amayé-sur-Seulles,218,0,0,0,49.082001,-0.718000
Calvados,Amfreville,1383,0,0,0,49.250000,-0.242000
Calvados,Aurseulles,1903,0,0,0,49.112999,-0.691000
Calvados,Angerville,197,0,0,0,49.243999,-0.028000
Calvados,Colomby-Anguerny,1306,0,0,0,49.264999,-0.397000
Calvados,Anisy,776,0,0,0,49.250999,-0.399000
Calvados,Annebault,494,0,0,0,49.249001,0.054000
Calvados,Arganchy,214,0,0,0,49.230000,-0.732000
Calvados,Argences,3848,0,0,0,49.133999,-0.158000
Calvados,Arromanches-les-Bains,449,0,0,0,49.335999,-0.621000
Calvados,Asnelles,622,0,0,0,49.334000,-0.585000
Calvados,Asnières-en-Bessin,70,0,0,0,49.360001,-0.938000
Calvados,Auberville,597,0,0,0,49.311001,-0.027000
Calvados,Aubigny,307,0,0,0,48.915001,-0.216000
Calvados,Audrieu,1148,0,0,0,49.205002,-0.604000
Calvados,Les Monts d'Aunay,4554,0,0,0,49.014000,-0.634000
Calvados,Authie,1676,0,0,0,49.206001,-0.431000
Calvados,Les Authieux-sur-Calonne,276,0,0,0,49.284000,0.276000
Calvados,Auvillars,211,0,0,0,49.196999,0.076000
Calvados,Avenay,567,0,0,0,49.096001,-0.464000
Calvados,Balleroy-sur-Drôme,1331,0,0,0,49.180000,-0.839000
Calvados,Banneville-la-Campagne,191,0,0,0,49.168999,-0.224000
Calvados,Malherbe-sur-Ajon,570,0,0,0,49.062000,-0.568000
Calvados,Banville,797,0,0,0,49.308998,-0.486000
Calvados,Barbery,780,0,0,0,49.014000,-0.345000
Calvados,Barbeville,222,0,0,0,49.273998,-0.755000
Calvados,Barneville-la-Bertran,122,0,0,0,49.390999,0.182000
Calvados,Baron-sur-Odon,1055,0,0,0,49.127998,-0.482000
Calvados,Barou-en-Auge,67,0,0,0,48.930000,-0.039000
Calvados,Basly,1057,0,0,0,49.276001,-0.426000
Calvados,Basseneville,251,0,0,0,49.207001,-0.135000
Calvados,Bavent,1940,0,0,0,49.226002,-0.183000
Calvados,Bayeux,12775,0,0,0,49.278000,-0.705000
Calvados,Bazenville,142,0,0,0,49.300999,-0.585000
Calvados,La Bazoque,190,0,0,0,49.153999,-0.878000
Calvados,Beaumais,165,0,0,0,48.898998,-0.071000
Calvados,Beaumesnil,205,0,0,0,48.896999,-0.968000
Calvados,Beaumont-en-Auge,398,0,0,0,49.266998,0.110000
Calvados,Bellengreville,1458,0,0,0,49.119999,-0.233000
Calvados,Benerville-sur-Mer,411,0,0,0,49.339001,0.048000
Calvados,Bénouville,2016,0,0,0,49.243999,-0.288000
Calvados,Souleuvre en Bocage,8745,1,0,144,48.931000,-0.830000
Calvados,Bény-sur-Mer,444,0,0,0,49.291000,-0.436000
Calvados,Bernesq,212,0,0,0,49.273998,-0.931000
Calvados,Bernières-d'Ailly,216,1,0,131,48.948002,-0.102000
Calvados,Bernières-sur-Mer,2388,0,0,0,49.320000,-0.418000
Calvados,Biéville-Beuville,3738,0,0,0,49.240002,-0.337000
Calvados,Beuvillers,1319,0,0,0,49.125999,0.250000
Calvados,Beuvron-en-Auge,199,0,0,0,49.195999,-0.042000
Calvados,Blainville-sur-Orne,5876,0,0,0,49.228001,-0.304000
Calvados,Blangy-le-Château,734,0,0,0,49.247002,0.283000
Calvados,Blay,361,0,0,0,49.279999,-0.836000
Calvados,Blonville-sur-Mer,1550,0,0,0,49.321999,0.032000
Calvados,Le Bô,125,0,1,0,48.905998,-0.442000
Calvados,La Boissière,188,0,0,0,49.130001,0.132000
Calvados,Bonnebosq,669,0,0,0,49.217999,0.091000
Calvados,Bonnemaison,395,0,0,0,49.004002,-0.586000
Calvados,Bonneville-la-Louvet,818,0,0,0,49.272999,0.342000
Calvados,Bonneville-sur-Touques,321,0,0,0,49.330002,0.119000
Calvados,Bonnœil,120,0,1,0,48.922001,-0.366000
Calvados,Bons-Tassilly,397,0,0,0,48.959000,-0.230000
Calvados,Bougy,384,0,0,0,49.109001,-0.522000
Calvados,Boulon,810,0,0,0,49.048000,-0.378000
Calvados,Bourgeauville,98,0,0,0,49.268002,0.058000
Calvados,Bourguébus,2433,0,0,0,49.116001,-0.290000
Calvados,Branville,211,0,0,0,49.269001,0.023000
Calvados,Brémoy,247,0,0,0,48.998001,-0.781000
Calvados,Bretteville-le-Rabet,300,0,0,0,49.029999,-0.258000
Calvados,Thue et Mue,6169,0,0,0,49.215000,-0.517000
Calvados,Bretteville-sur-Laize,1911,0,0,0,49.049999,-0.326000
Calvados,Bretteville-sur-Odon,4148,0,0,0,49.173000,-0.422000
Calvados,Le Breuil-en-Auge,977,0,0,0,49.228001,0.219000
Calvados,Le Breuil-en-Bessin,413,0,0,0,49.255001,-0.856000
Calvados,Le Brévedent,191,0,0,0,49.227001,0.294000
Calvados,Bréville-les-Monts,656,0,0,0,49.236000,-0.221000
Calvados,Bricqueville,155,0,0,0,49.289001,-0.957000
Calvados,Brucourt,127,0,0,0,49.247002,-0.104000
Calvados,Bucéels,444,1,0,147,49.187000,-0.640000
Calvados,Le Bû-sur-Rouvres,114,0,0,0,49.032001,-0.177000
Calvados,Cabourg,3583,0,0,0,49.284000,-0.125000
Calvados,Caen,108200,0,0,0,49.185001,-0.370000
Calvados,Cagny,2039,0,0,0,49.153999,-0.261000
Calvados,Cahagnes,1412,0,1,0,49.067001,-0.763000
Calvados,Cahagnolles,255,0,1,0,49.162998,-0.776000
Calvados,La Caine,158,0,0,0,49.035000,-0.516000
Calvados,Cairon,2023,0,0,0,49.234001,-0.438000
Calvados,La Cambe,550,0,0,0,49.345001,-1.009000
Calvados,Cambes-en-Plaine,1807,0,0,0,49.231998,-0.384000
Calvados,Cambremer,1310,0,0,0,49.146999,0.054000
Calvados,Campagnolles,555,0,0,0,48.889000,-0.935000
Calvados,Campigny,185,0,0,0,49.249001,-0.801000
Calvados,Canapville,228,0,0,0,49.317001,0.136000
Calvados,Canchy,203,0,0,0,49.331001,-0.985000
Calvados,Canteloup,188,1,0,188,49.137001,-0.121000
Calvados,Carcagny,278,0,0,0,49.238998,-0.614000
Calvados,Cardonville,93,0,0,0,49.346001,-1.053000
Calvados,Carpiquet,3133,0,0,0,49.187000,-0.451000
Calvados,Cartigny-l'Épinay,298,0,1,0,49.238998,-1.007000
Calvados,Castillon,359,0,0,0,49.195000,-0.798000
Calvados,Castillon-en-Auge,162,0,0,0,49.035000,0.092000
Calvados,Caumont-sur-Aure,2417,0,0,0,49.096001,-0.812000
Calvados,Cauvicourt,554,0,0,0,49.048000,-0.260000
Calvados,Cauville,170,0,0,0,48.952000,-0.564000
Calvados,Cernay,138,1,0,55,49.015999,0.324000
Calvados,Cesny-aux-Vignes,417,0,0,0,49.085999,-0.121000
Calvados,Cesny-les-Sources,1390,0,0,0,48.985001,-0.394000
Calvados,Chouain,235,0,0,0,49.209999,-0.641000
Calvados,Cintheaux,181,0,0,0,49.066002,-0.284000
Calvados,Clarbec,324,0,0,0,49.241001,0.135000
Calvados,Clécy,1316,0,0,0,48.903000,-0.494000
Calvados,Cléville,392,0,0,0,49.144001,-0.094000
Calvados,Colleville-sur-Mer,193,0,0,0,49.349998,-0.848000
Calvados,Colleville-Montgomery,2537,0,0,0,49.273998,-0.301000
Calvados,Colombelles,7022,0,0,0,49.198002,-0.296000
Calvados,Colombières,205,0,0,0,49.303001,-0.988000
Calvados,Colombiers-sur-Seulles,155,0,0,0,49.299000,-0.506000
Calvados,Combray,144,0,1,0,48.945999,-0.446000
Calvados,Commes,457,0,0,0,49.334999,-0.739000
Calvados,Condé-sur-Ifs,441,0,1,0,49.035999,-0.140000
Calvados,Condé-en-Normandie,6157,0,0,0,48.849998,-0.562000
Calvados,Condé-sur-Seulles,303,0,0,0,49.221001,-0.641000
Calvados,Coquainvilliers,842,0,0,0,49.202000,0.197000
Calvados,Cordebugle,166,0,0,0,49.112999,0.380000
Calvados,Cordey,154,0,0,0,48.852001,-0.223000
Calvados,Cormelles-le-Royal,5170,0,0,0,49.154999,-0.327000
Calvados,Cormolain,395,0,0,0,49.129002,-0.863000
Calvados,Cossesseville,105,0,1,0,48.895000,-0.425000
Calvados,Cottun,231,0,0,0,49.268002,-0.786000
Calvados,Courcy,125,0,0,0,48.970001,-0.034000
Calvados,Courseulles-sur-Mer,4137,0,0,0,49.320999,-0.448000
Calvados,Courtonne-la-Meurdrac,674,0,1,0,49.119999,0.329000
Calvados,Courtonne-les-Deux-Églises,635,0,0,0,49.089001,0.378000
Calvados,Courvaudon,278,0,0,0,49.027000,-0.574000
Calvados,Crépon,217,0,0,0,49.313999,-0.546000
Calvados,Cresserons,1088,0,0,0,49.287998,-0.354000
Calvados,Cresseveuille,255,0,0,0,49.238998,0.012000
Calvados,Creully sur Seulles,2266,0,0,0,49.285999,-0.543000
Calvados,Cricquebœuf,266,0,0,0,49.396000,0.139000
Calvados,Cricqueville-en-Auge,187,0,1,0,49.237000,-0.073000
Calvados,Cricqueville-en-Bessin,170,0,0,0,49.379002,-1.001000
Calvados,Cristot,220,0,0,0,49.194000,-0.571000
Calvados,Crocy,288,0,0,0,48.876999,-0.052000
Calvados,Croisilles,647,0,0,0,49.002998,-0.452000
Calvados,Crouay,509,1,0,161,49.269001,-0.817000
Calvados,Culey-le-Patry,373,0,0,0,48.956001,-0.531000
Calvados,Cussy,177,0,0,0,49.284000,-0.762000
Calvados,Cuverville,2278,0,0,0,49.192001,-0.261000
Calvados,Damblainville,235,0,0,0,48.922001,-0.127000
Calvados,Danestal,406,0,0,0,49.243999,0.033000
Calvados,Deauville,3565,0,0,0,49.354000,0.074000
Calvados,Démouville,3008,0,0,0,49.178001,-0.263000
Calvados,Le Détroit,90,0,1,0,48.874001,-0.345000
Calvados,Deux-Jumeaux,52,0,0,0,49.355000,-0.969000
Calvados,Dives-sur-Mer,5174,0,0,0,49.283001,-0.089000
Calvados,Donnay,311,0,1,0,48.946999,-0.417000
Calvados,Douville-en-Auge,217,0,0,0,49.264000,-0.021000
Calvados,Douvres-la-Délivrande,5097,1,0,405,49.290001,-0.392000
Calvados,Dozulé,2315,0,0,0,49.229000,-0.045000
Calvados,Drubec,113,0,0,0,49.250000,0.104000
Calvados,Beaufour-Druval,435,0,0,0,49.214001,0.024000
Calvados,Ducy-Sainte-Marguerite,175,0,0,0,49.226002,-0.611000
Calvados,Ellon,619,0,0,0,49.228001,-0.681000
Calvados,Émiéville,628,0,0,0,49.153999,-0.224000
Calvados,Englesqueville-en-Auge,113,0,0,0,49.332001,0.150000
Calvados,Englesqueville-la-Percée,98,0,0,0,49.379002,-0.951000
Calvados,Épaney,501,0,0,0,48.945999,-0.159000
Calvados,Épinay-sur-Odon,629,1,0,99,49.069000,-0.619000
Calvados,Épron,1672,0,0,0,49.220001,-0.365000
Calvados,Équemauville,1568,0,1,0,49.403000,0.210000
Calvados,Eraines,288,0,0,0,48.904999,-0.157000
Calvados,Ernes,318,0,0,0,49.011002,-0.125000
Calvados,Escoville,805,0,0,0,49.206001,-0.246000
Calvados,Espins,248,0,0,0,49.000000,-0.415000
Calvados,Esquay-Notre-Dame,1442,0,0,0,49.112999,-0.471000
Calvados,Esquay-sur-Seulles,286,0,0,0,49.271999,-0.622000
Calvados,Esson,563,0,0,0,48.969002,-0.460000
Calvados,Estrées-la-Campagne,258,0,0,0,49.007999,-0.243000
Calvados,Éterville,1604,0,0,0,49.147999,-0.429000
Calvados,Étréham,325,0,0,0,49.320999,-0.793000
Calvados,Évrecy,2037,0,0,0,49.094002,-0.501000
Calvados,Falaise,7782,0,0,0,48.896000,-0.193000
Calvados,Fauguernon,235,0,0,0,49.188999,0.269000
Calvados,Le Faulq,331,0,0,0,49.238998,0.318000
Calvados,Feuguerolles-Bully,1509,0,0,0,49.112000,-0.408000
Calvados,Fierville-les-Parcs,229,0,0,0,49.243999,0.231000
Calvados,Firfol,377,0,1,0,49.152000,0.322000
Calvados,Fleury-sur-Orne,5303,0,0,0,49.144001,-0.378000
Calvados,La Folie,103,0,0,0,49.263000,-0.970000
Calvados,La Folletière-Abenon,140,0,0,0,48.973999,0.408000
Calvados,Fontaine-Étoupefour,2747,1,0,960,49.138000,-0.454000
Calvados,Fontaine-Henry,509,0,0,0,49.278000,-0.466000
Calvados,Fontaine-le-Pin,348,0,0,0,48.974998,-0.291000
Calvados,Fontenay-le-Marmion,1997,0,0,0,49.087002,-0.345000
Calvados,Fontenay-le-Pesnel,1217,0,0,0,49.174000,-0.580000
Calvados,Formentin,267,0,0,0,49.202999,0.136000
Calvados,Formigny La Bataille,752,0,0,0,49.335999,-0.896000
Calvados,Foulognes,214,0,0,0,49.139999,-0.806000
Calvados,Fourches,218,0,0,0,48.858002,-0.074000
Calvados,Fourneaux-le-Val,155,0,0,0,48.862000,-0.270000
Calvados,Le Fournet,76,0,0,0,49.200001,0.112000
Calvados,Fourneville,467,0,1,0,49.358002,0.232000
Calvados,Frénouville,1995,0,0,0,49.132999,-0.249000
Calvados,Le Fresne-Camilly,947,0,0,0,49.256001,-0.488000
Calvados,Fresné-la-Mère,578,0,0,0,48.888000,-0.125000
Calvados,Fresney-le-Puceux,804,0,0,0,49.066002,-0.353000
Calvados,Fresney-le-Vieux,309,0,0,0,49.005001,-0.386000
Calvados,Fumichon,270,0,0,0,49.169998,0.377000
Calvados,Gavrus,610,0,0,0,49.117001,-0.508000
Calvados,Géfosse-Fontenay,131,0,0,0,49.361000,-1.085000
Calvados,Genneville,831,0,0,0,49.360001,0.274000
Calvados,Gerrots,51,0,1,0,49.194000,0.002000
Calvados,Giberville,4844,0,0,0,49.178001,-0.285000
Calvados,Glanville,161,0,0,0,49.277000,0.075000
Calvados,Glos,924,0,0,0,49.125000,0.281000
Calvados,Gonneville-sur-Honfleur,864,0,0,0,49.382000,0.236000
Calvados,Gonneville-sur-Mer,661,0,0,0,49.290001,-0.036000
Calvados,Gonneville-en-Auge,384,0,0,0,49.258999,-0.188000
Calvados,Goustranville,311,0,0,0,49.223000,-0.108000
Calvados,Gouvix,831,1,0,124,49.036999,-0.309000
Calvados,Grainville-Langannerie,759,0,0,0,49.008999,-0.272000
Calvados,Grainville-sur-Odon,1050,0,0,0,49.139000,-0.532000
Calvados,Grandcamp-Maisy,1529,0,0,0,49.375000,-1.045000
Calvados,Grangues,283,0,0,0,49.262001,-0.058000
Calvados,Graye-sur-Mer,761,0,0,0,49.328999,-0.487000
Calvados,Grentheville,984,0,0,0,49.146000,-0.294000
Calvados,Grimbosq,283,1,0,30,49.044998,-0.444000
Calvados,Guéron,246,0,0,0,49.248001,-0.710000
Calvados,Hermanville-sur-Mer,3203,0,0,0,49.283001,-0.323000
Calvados,Hermival-les-Vaux,843,0,1,0,49.166000,0.291000
Calvados,Hérouville-Saint-Clair,22227,0,0,0,49.207001,-0.331000
Calvados,Hérouvillette,1351,0,0,0,49.214001,-0.260000
Calvados,Heuland,125,0,0,0,49.264999,-0.001000
Calvados,La Hoguette,662,0,0,0,48.853001,-0.161000
Calvados,Honfleur,6761,0,0,0,49.412998,0.238000
Calvados,L'Hôtellerie,317,0,0,0,49.140999,0.407000
Calvados,Hotot-en-Auge,296,0,0,0,49.176998,-0.076000
Calvados,Hottot-les-Bagues,468,0,0,0,49.146000,-0.654000
Calvados,La Houblonnière,327,0,0,0,49.123001,0.102000
Calvados,Houlgate,1666,0,0,0,49.297001,-0.068000
Calvados,Ifs,11981,0,0,0,49.140999,-0.343000
Calvados,Isigny-sur-Mer,3570,0,0,0,49.306000,-1.103000
Calvados,Les Isles-Bardel,70,0,1,0,48.837002,-0.349000
Calvados,Janville,389,1,0,113,49.164001,-0.164000
Calvados,Jort,301,0,0,0,48.973000,-0.073000
Calvados,Juaye-Mondaye,691,0,0,0,49.205002,-0.691000
Calvados,Dialan sur Chaîne,1012,0,1,0,49.021000,-0.746000
Calvados,Juvigny-sur-Seulles,82,0,0,0,49.155998,-0.603000
Calvados,Laize-Clinchamps,2140,0,0,0,49.080002,-0.381000
Calvados,Landelles-et-Coupigny,837,1,0,50,48.897999,-1.003000
Calvados,Landes-sur-Ajon,451,0,0,0,49.076000,-0.572000
Calvados,Langrune-sur-Mer,1912,0,0,0,49.313000,-0.378000
Calvados,Ponts sur Seulles,1209,0,0,0,49.266998,-0.516000
Calvados,Terres de Druance,895,0,0,0,48.914001,-0.684000
Calvados,Léaupartie,88,0,0,0,49.180000,0.053000
Calvados,Leffard,214,0,0,0,48.916000,-0.297000
Calvados,Lessard-et-le-Chêne,157,0,0,0,49.070999,0.131000
Calvados,Lingèvres,459,0,0,0,49.173000,-0.674000
Calvados,Lion-sur-Mer,2521,0,0,0,49.300999,-0.334000
Calvados,Lisieux,19807,0,0,0,49.146999,0.238000
Calvados,Lison,429,0,0,0,49.242001,-1.052000
Calvados,Lisores,261,0,0,0,48.956001,0.212000
Calvados,Litteau,281,0,0,0,49.153000,-0.910000
Calvados,Le Molay-Littry,3059,0,0,0,49.234001,-0.889000
Calvados,Livarot-Pays-d'Auge,6158,0,0,0,49.005001,0.166000
Calvados,Les Loges,145,0,1,0,49.043999,-0.801000
Calvados,Les Loges-Saulces,165,0,0,0,48.865002,-0.303000
Calvados,Longues-sur-Mer,586,0,0,0,49.332001,-0.694000
Calvados,Longueville,277,0,0,0,49.335999,-0.957000
Calvados,Longvillers,359,0,0,0,49.046001,-0.644000
Calvados,Loucelles,187,0,0,0,49.226002,-0.578000
Calvados,Louvagny,60,0,0,0,48.950001,-0.047000
Calvados,Louvigny,2646,0,0,0,49.154999,-0.397000
Calvados,Luc-sur-Mer,3268,0,0,0,49.307999,-0.358000
Calvados,Magny-en-Bessin,155,0,0,0,49.312000,-0.666000
Calvados,Maisoncelles-Pelvey,255,0,0,0,49.058998,-0.673000
Calvados,Maisoncelles-sur-Ajon,194,0,0,0,49.060001,-0.540000
Calvados,Maisons,418,0,0,0,49.316002,-0.753000
Calvados,Maizet,366,0,0,0,49.075001,-0.454000
Calvados,Maizières,430,0,0,0,49.014000,-0.167000
Calvados,Maltot,1028,0,0,0,49.132000,-0.423000
Calvados,Mandeville-en-Bessin,318,0,0,0,49.306999,-0.865000
Calvados,Manerbe,546,1,0,193,49.178001,0.144000
Calvados,Manneville-la-Pipard,263,0,1,0,49.264999,0.228000
Calvados,Le Manoir,206,0,0,0,49.289001,-0.599000
Calvados,Manvieux,139,0,0,0,49.338001,-0.659000
Calvados,Le Marais-la-Chapelle,100,0,0,0,48.882000,-0.022000
Calvados,Marolles,744,0,0,0,49.138000,0.369000
Calvados,Martainville,123,0,1,0,48.948002,-0.350000
Calvados,Martigny-sur-l'Ante,328,0,0,0,48.889999,-0.287000
Calvados,Moulins-en-Bessin,1088,0,0,0,49.249001,-0.601000
Calvados,Mathieu,2339,0,0,0,49.256001,-0.367000
Calvados,May-sur-Orne,2017,0,0,0,49.097000,-0.379000
Calvados,Merville-Franceville-Plage,2207,0,0,0,49.271999,-0.202000
Calvados,Méry-Bissières-en-Auge,1080,0,0,0,49.132000,-0.075000
Calvados,Meslay,330,0,1,0,48.953999,-0.392000
Calvados,Le Mesnil-au-Grain,77,0,0,0,49.047001,-0.606000
Calvados,Le Mesnil-Eudes,250,1,0,49,49.092999,0.175000
Calvados,Le Mesnil-Guillaume,574,0,0,0,49.105000,0.283000
Calvados,Le Mesnil-Robert,186,0,0,0,48.880001,-0.973000
Calvados,Le Mesnil-Simon,158,0,0,0,49.089001,0.113000
Calvados,Le Mesnil-sur-Blangy,162,0,0,0,49.259998,0.261000
Calvados,Le Mesnil-Villement,286,0,1,0,48.855999,-0.377000
Calvados,Meuvaines,137,0,0,0,49.326000,-0.572000
Calvados,Mézidon Vallée d'Auge,9579,0,0,0,49.077999,-0.074000
Calvados,Les Monceaux,207,0,0,0,49.111000,0.130000
Calvados,Monceaux-en-Bessin,557,0,0,0,49.250000,-0.689000
Calvados,Mondeville,10075,0,0,0,49.168999,-0.311000
Calvados,Mondrainville,571,0,0,0,49.141998,-0.512000
Calvados,Monfréville,90,0,0,0,49.312000,-1.035000
Calvados,Montfiquet,89,0,0,0,49.185001,-0.889000
Calvados,Montigny,95,0,0,0,49.041000,-0.534000
Calvados,Montreuil-en-Auge,66,0,0,0,49.167000,0.071000
Calvados,Monts-en-Bessin,406,0,0,0,49.122002,-0.611000
Calvados,Morteaux-Coulibœuf,613,0,0,0,48.924000,-0.081000
Calvados,Mosles,349,0,0,0,49.306000,-0.820000
Calvados,Mouen,1731,0,0,0,49.150002,-0.488000
Calvados,Moulines,274,0,0,0,48.992001,-0.348000
Calvados,Moult-Chicheboville,3378,0,0,0,49.112999,-0.165000
Calvados,Les Moutiers-en-Auge,129,0,0,0,48.897999,0.008000
Calvados,Les Moutiers-en-Cinglais,521,0,0,0,49.022999,-0.438000
Calvados,Moyaux,1356,0,0,0,49.195000,0.351000
Calvados,Mutrécy,542,0,0,0,49.063999,-0.422000
Calvados,Nonant,513,0,0,0,49.237000,-0.648000
Calvados,Norolles,340,0,0,0,49.202999,0.236000
Calvados,Noron-l'Abbaye,319,0,0,0,48.896000,-0.248000
Calvados,Noron-la-Poterie,341,0,0,0,49.223999,-0.775000
Calvados,Norrey-en-Auge,94,0,0,0,48.914001,-0.015000
Calvados,Notre-Dame-de-Livaye,110,0,1,0,49.118000,0.041000
Calvados,Notre-Dame-d'Estrées-Corbon,197,0,0,0,49.136002,-0.002000
Calvados,Val d'Arry,2420,0,0,0,49.124001,-0.575000
Calvados,Olendon,181,0,0,0,48.969002,-0.173000
Calvados,Orbec,1950,0,0,0,49.023998,0.385000
Calvados,Osmanville,509,0,0,0,49.334000,-1.089000
Calvados,Ouézy,236,0,0,0,49.084999,-0.104000
Calvados,Ouffières,194,0,0,0,49.025002,-0.489000
Calvados,Ouilly-du-Houley,252,0,1,0,49.166000,0.340000
Calvados,Ouilly-le-Tesson,565,0,0,0,48.991001,-0.213000
Calvados,Ouilly-le-Vicomte,748,0,0,0,49.178001,0.215000
Calvados,Ouistreham,9331,0,0,0,49.273998,-0.258000
Calvados,Parfouru-sur-Odon,195,0,0,0,49.089001,-0.609000
Calvados,Pennedepie,315,0,0,0,49.402000,0.164000
Calvados,Périers-en-Auge,122,0,1,0,49.264999,-0.094000
Calvados,Périers-sur-le-Dan,574,0,0,0,49.257000,-0.337000
Calvados,Périgny,56,1,0,91,48.918999,-0.605000
Calvados,Perrières,339,0,0,0,48.959999,-0.126000
Calvados,Pertheville-Ners,236,0,0,0,48.875999,-0.109000
Calvados,Petiville,557,0,0,0,49.242001,-0.168000
Calvados,Pierrefitte-en-Auge,154,0,0,0,49.255001,0.200000
Calvados,Pierrefitte-en-Cinglais,240,0,1,0,48.904999,-0.389000
Calvados,Pierrepont,86,0,0,0,48.887001,-0.321000
Calvados,Le Pin,811,0,0,0,49.214001,0.336000
Calvados,Planquery,248,0,0,0,49.161999,-0.826000
Calvados,Plumetot,207,0,0,0,49.278000,-0.362000
Calvados,La Pommeraye,62,0,1,0,48.909000,-0.416000
Calvados,Pont-Bellanger,67,0,0,0,48.935001,-0.983000
Calvados,Pontécoulant,70,0,0,0,48.891998,-0.584000
Calvados,Pont-l'Évêque,4953,0,0,0,49.280998,0.188000
Calvados,Port-en-Bessin-Huppain,1907,0,0,0,49.340000,-0.773000
Calvados,Potigny,2077,0,0,0,48.971001,-0.247000
Calvados,Préaux-Bocage,119,0,0,0,49.053001,-0.509000
Calvados,Le Pré-d'Auge,850,0,0,0,49.150002,0.146000
Calvados,Prêtreville,389,0,0,0,49.071999,0.259000
Calvados,Putot-en-Auge,307,0,0,0,49.213001,-0.066000
Calvados,Belle Vie en Auge,543,0,0,0,49.116001,-0.036000
Calvados,Quetteville,399,0,0,0,49.341999,0.300000
Calvados,Ranchy,277,0,0,0,49.255001,-0.764000
Calvados,Ranville,1982,0,0,0,49.229000,-0.264000
Calvados,Rapilly,47,0,1,0,48.856998,-0.344000
Calvados,Repentigny,101,0,0,0,49.199001,0.043000
Calvados,Reux,397,0,0,0,49.276001,0.154000
Calvados,Reviers,576,0,0,0,49.298000,-0.466000
Calvados,La Rivière-Saint-Sauveur,2535,0,0,0,49.408001,0.268000
Calvados,Castine-en-Plaine,1707,0,0,0,49.096001,-0.317000
Calvados,Rocques,286,0,0,0,49.168999,0.249000
Calvados,La Roque-Baignard,110,0,0,0,49.178001,0.092000
Calvados,Rosel,590,0,0,0,49.222000,-0.450000
Calvados,Rots,2508,0,0,0,49.206001,-0.475000
Calvados,Rouvres,223,0,0,0,49.004002,-0.187000
Calvados,Rubercy,153,0,0,0,49.285000,-0.886000
Calvados,Rumesnil,89,0,0,0,49.186001,0.022000
Calvados,Ryes,494,0,0,0,49.313999,-0.628000
Calvados,Le Castelet,1772,1,0,54,49.082001,-0.286000
Calvados,Saint-André-d'Hébertot,451,0,0,0,49.303001,0.292000
Calvados,Saint-André-sur-Orne,1790,0,0,0,49.124001,-0.388000
Calvados,Saint-Arnoult,1105,1,0,165,49.332001,0.090000
Calvados,Saint-Aubin-d'Arquenay,1121,0,0,0,49.261002,-0.284000
Calvados,Saint-Aubin-des-Bois,223,0,0,0,48.832001,-1.131000
